Name	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi	Domain	Phylum	Class	Order	Family	Genus	Domain_Phylum	year_trt
X16S_204	1	0	0	0.032910157	0	4	-1.205	0	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Unclassified	Bacteria_Firmicutes	2009_controlandwarm
X16S_2054	2	3	3	3.26e-22	0	11	0.5	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Unclassified	Bacteria_Actinobacteria	2009_controlandwarm
X16S_2061	1	0	0	1.91e-30	0	124	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2070	1	0	0	1.91e-30	0	115	0	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2009_controlandwarm
X16S_2079	2	2	2	6.73e-24	0	12	1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2084	1	0	0	1.91e-30	0	133	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp13	Unclassified	Unclassified	Gp13	Bacteria_Acidobacteria	2009_controlandwarm
X16S_20857	1	0	0	2.74e-23	0	21	-0.577	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Unclassified	Unclassified	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_2097	3	11	11	2.86e-21	0	6	1.889	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_21	6	173.3333333	338	3.25e-11	0.266666667	1	1.935	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2113	1	0	0	1.91e-30	0	108	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unclassified	Unclassified	Gp10	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2115	1	0	0	1.91e-30	0	115	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Pyxidicoccus	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2132	1	0	0	1.91e-30	0	105	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Chitinophaga	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_2134	1	0	0	2.74e-23	0	19	-0.577	0	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_21434	1	0	0	2.96e-12	0	1	-0.949	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2009_controlandwarm
X16S_21511	1	0	0	1.91e-30	0	99	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Segetibacter	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_2152	1	0	0	6.26e-26	0	33	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2157	1	0	0	1.17e-21	0	6	-1.133	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_21722	1	0	0	6.26e-26	0	41	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto	Bacteria_Firmicutes	2009_controlandwarm
X16S_21750	1	0	0	6.26e-26	0	38	0	0	Bacteria	Bacteroidetes	Bacteroidetes_incertae_sedis	Unclassified	Unclassified	Ohtaekwangia	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_21760	2	1	2	2.9e-20	0	14	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2177	1	0	0	6.26e-26	0	24	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2178	1	0	0	1.01e-20	0	7	-0.774	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Unclassified	Unclassified	Bacteria_Chlamydiae	2009_controlandwarm
X16S_218	2	47	47	1.39e-12	0	0	-0.057	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2009_controlandwarm
X16S_21806	1	0	0	1.91e-30	0	140	0	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2009_controlandwarm
X16S_21833	1	0	0	1.91e-30	0	138	0	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Parachlamydia	Bacteria_Chlamydiae	2009_controlandwarm
X16S_2187	2	1	1	1.25e-25	0	35	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_21915	1	0	0	1.91e-30	0	91	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2009_controlandwarm
X16S_21929	4	42.83333333	86	1.56e-11	0.166666667	1	0.781	0	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2009_controlandwarm
X16S_22049	1	0	0	1.91e-30	0	89	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2207	1	0	0	1.91e-30	0	99	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Segetibacter	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_221	1	0	0	1.91e-30	0	87	0	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2009_controlandwarm
X16S_2213	1	0	0	1.91e-30	0	85	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_22242	2	92	92	3.59e-12	0	0	-0.057	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_22247	1	0	0	1.91e-30	0	84	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_22257	1	0	0	1.91e-30	0	104	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria	2009_controlandwarm
X16S_223	6	171	347	2.46e-11	0.133333333	1	1.935	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2009_controlandwarm
X16S_22366	1	0	0	1.91e-30	0	109	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2009_controlandwarm
X16S_22376	2	1	1	1.25e-25	0	38	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2009_controlandwarm
X16S_22384	1	0	0	2.74e-23	0	17	-0.577	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Parachlamydia	Bacteria_Chlamydiae	2009_controlandwarm
X16S_22477	1	0	0	1.91e-30	0	75	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2009_controlandwarm
X16S_225	7	22.90725108	63	0.199052845	0.476190476	4	0.269	0	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 2	Ammoniphilus	Bacteria_Firmicutes	2009_controlandwarm
X16S_22596	1	0	0	7.81e-22	0	10	-0.894	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera	Bacteria_Planctomycetes	2009_controlandwarm
X16S_226	1	0	0	1.91e-30	0	71	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes	2009_controlandwarm
X16S_22658	1	0	0	1.91e-30	0	125	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_22763	1	0	0	1.91e-30	0	77	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_22822	1	0	0	4.58e-20	0	3	-0.83	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Bacteria_Proteobacteria	2009_controlandwarm
X16S_22899	1	0	0	1.91e-30	0	70	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2009_controlandwarm
X16S_229	1	0	0	6.26e-26	0	32	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2290	1	0	0	6.26e-26	0	46	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2291	1	0	0	1.91e-30	0	79	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2293	9	4.766774892	22	0.303719485	0.805555556	4	0.76	0	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcaceae_incertae_sedis	Bacteria_Firmicutes	2009_controlandwarm
X16S_23000	1	0	0	3.76e-13	0	2	-0.83	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Rugosimonospora	Bacteria_Actinobacteria	2009_controlandwarm
X16S_23014	1	0	0	1.91e-30	0	68	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2009_controlandwarm
X16S_23051	1	0	0	1.91e-30	0	145	0	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2009_controlandwarm
X16S_23064	1	0	0	2.74e-23	0	15	-0.577	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2327	1	0	0	6.26e-26	0	37	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2009_controlandwarm
X16S_233	1	0	0	3.8e-12	0	1	-0.949	0	Bacteria	Acidobacteria	Acidobacteria_Gp2	Unclassified	Unclassified	Gp2	Bacteria_Acidobacteria	2009_controlandwarm
X16S_23302	1	0	0	1.91e-30	0	82	0	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2009_controlandwarm
X16S_2340	1	0	0	2.74e-23	0	19	-0.577	0	Bacteria	Bacteroidetes	Bacteroidetes_incertae_sedis	Unclassified	Unclassified	Ohtaekwangia	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_2348	1	0	0	6.26e-26	0	31	0	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2009_controlandwarm
X16S_23483	1	0	0	1.91e-30	0	62	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter	Bacteria_Proteobacteria	2009_controlandwarm
X16S_23598	2	8	8	3.93e-22	0	8	0.632	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Bacteria_Proteobacteria	2009_controlandwarm
X16S_23616	1	0	0	2.74e-23	0	20	-0.577	0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Bacteria_Chloroflexi	2009_controlandwarm
X16S_23619	1	0	0	1.91e-30	0	65	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Paenibacillus	Bacteria_Firmicutes	2009_controlandwarm
X16S_2368	1	0	0	1.91e-30	0	58	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_23790	1	0	0	1.05e-19	0	5	-0.754	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_23802	4	17	17	8.14e-20	0	7	2.323	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineosporia	Bacteria_Actinobacteria	2009_controlandwarm
X16S_239	1	0	0	1.91e-30	0	70	0	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unclassified	Unclassified	Bacteria_Actinobacteria	2009_controlandwarm
X16S_2395	3	54	54	6.76e-19	0	3	1.068	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangineae_incertae_sedis	Sinosporangium	Bacteria_Actinobacteria	2009_controlandwarm
X16S_23986	1	0	0	1.91e-30	0	98	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Unclassified	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_2401	1	0	0	1.91e-30	0	96	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2405	2	54	54	6.98e-19	0	3	0.118	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria_Proteobacteria	2009_controlandwarm
X16S_24085	1	0	0	1.91e-30	0	57	0	0	Archaea	Crenarchaeota	Thermoprotei	Unclassified	Unclassified	Unclassified	Archaea_Crenarchaeota	2009_controlandwarm
X16S_24090	10	38.86666667	111	0.286723197	0.533333333	4	1.006	0	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Unclassified	Bacteria_Firmicutes	2009_controlandwarm
X16S_24433	1	0	0	1.91e-30	0	121	0	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2009_controlandwarm
X16S_24435	1	0	0	1.91e-30	0	90	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2009_controlandwarm
X16S_24476	1	0	0	1.91e-30	0	131	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2451	1	0	0	1.91e-30	0	55	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2466	1	0	0	1.91e-30	0	54	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes	2009_controlandwarm
X16S_24660	1	0	0	3.34e-12	0	0	-0.533	0	Archaea	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus	Archaea_Crenarchaeota	2009_controlandwarm
X16S_24697	1	0	0	1.91e-30	0	150	0	0	Bacteria	Bacteroidetes	Bacteroidetes_incertae_sedis	Unclassified	Unclassified	Ohtaekwangia	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_2476	1	0	0	2.74e-23	0	18	-0.577	0	Bacteria	Armatimonadetes	Unclassified	Unclassified	Unclassified	Armatimonadetes_gp5	Bacteria_Armatimonadetes	2009_controlandwarm
X16S_248	1	0	0	1.91e-30	0	52	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catelliglobosispora	Bacteria_Actinobacteria	2009_controlandwarm
X16S_2482	1	0	0	2.74e-23	0	17	-0.577	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Unclassified	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_2513	2	1	1	1.25e-25	0	48	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_25187	1	0	0	1.6e-12	0	1	-0.949	0	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2009_controlandwarm
X16S_252	1	0	0	1.91e-30	0	50	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_25240	2	1	1	1.25e-25	0	24	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Unclassified	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_25371	3	54	54	7.38e-19	0	3	1.068	0	Bacteria	WS3	Unclassified	Unclassified	Unclassified	WS3_genera_incertae_sedis	Bacteria_WS3	2009_controlandwarm
X16S_2538	1	0	0	1.91e-30	0	118	0	0	Bacteria	WS3	Unclassified	Unclassified	Unclassified	WS3_genera_incertae_sedis	Bacteria_WS3	2009_controlandwarm
X16S_2539	1	0	0	3.44e-13	0	2	-0.83	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2009_controlandwarm
X16S_25392	1	0	0	1.91e-30	0	91	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2009_controlandwarm
X16S_25688	1	0	0	5.06e-12	0	1	-0.949	0	Bacteria	Acidobacteria	Acidobacteria_Gp13	Unclassified	Unclassified	Gp13	Bacteria_Acidobacteria	2009_controlandwarm
X16S_25689	2	4	4	8.62e-22	0	9	0.447	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Unclassified	Unclassified	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_25692	2	0	0	4.83e-13	1	0	-0.057	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_25699	4	39	39	6.73e-19	0	3	2.017	0	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	Bacteria_Proteobacteria	2009_controlandwarm
X16S_25712	1	0	0	1.91e-30	0	60	0	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2009_controlandwarm
X16S_2572	1	0	0	1.91e-30	0	76	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes	2009_controlandwarm
X16S_2574	1	0	0	6.26e-26	0	34	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_25923	1	0	0	5.33e-22	0	9	-0.894	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2593	4	69	69	9.59e-19	0	3	2.017	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2594	2	2	2	6.73e-24	0	13	1	0	Bacteria	Acidobacteria	Acidobacteria_Gp5	Unclassified	Unclassified	Gp5	Bacteria_Acidobacteria	2009_controlandwarm
X16S_26	2	2	2	6.73e-24	0	12	1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2604	1	0	0	1.91e-30	0	68	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_26052	2	8	8	3.93e-22	0	8	0.632	0	Bacteria	Armatimonadetes	Unclassified	Unclassified	Unclassified	Armatimonadetes_gp5	Bacteria_Armatimonadetes	2009_controlandwarm
X16S_26074	1	0	0	1.26e-13	0	2	-0.83	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unclassified	Bacteria_Actinobacteria	2009_controlandwarm
X16S_2619	1	0	0	2.74e-23	0	22	-0.577	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2646	1	0	0	2.3e-22	0	11	-0.75	0	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Haliea	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2652	1	0	0	3.01e-19	0	3	-0.83	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2691	1	0	0	3.29e-22	0	9	-0.894	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Parachlamydia	Bacteria_Chlamydiae	2009_controlandwarm
X16S_2707	3	8	8	2.13e-21	0	10	1.788	0	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2712	1	0	0	2.74e-23	0	19	-0.577	0	Bacteria	Armatimonadetes	Unclassified	Unclassified	Unclassified	Armatimonadetes_gp4	Bacteria_Armatimonadetes	2009_controlandwarm
X16S_2748	1	0	0	1.91e-30	0	84	0	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2758	1	0	0	1.91e-30	0	54	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2782	1	0	0	1.91e-30	0	63	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp11	Unclassified	Unclassified	Gp11	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2791	14	937	937	1.71e-11	0.010989011	0	5.18	0.132	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_28	2	0.5	1	3.26e-20	0	14	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	Bacteria_Actinobacteria	2009_controlandwarm
X16S_285	1	0	0	3.76e-12	0	1	-0.949	0	Bacteria	Acidobacteria	Acidobacteria_Gp5	Unclassified	Unclassified	Gp5	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2853	1	0	0	7.93e-20	0	5	-0.754	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2865	1	0	0	2.74e-23	0	23	-0.577	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2888	1	0	0	1.91e-30	0	146	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2009_controlandwarm
X16S_29	1	0	0	1.38e-13	0	2	-0.83	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	Bacteria_Firmicutes	2009_controlandwarm
X16S_290	5	101.1666667	197	2.86e-11	0.4	1	1.358	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2901	1	0	0	1.91e-30	0	142	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria	2009_controlandwarm
X16S_2908	1	0	0	1.91e-30	0	141	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Bacteria_Planctomycetes	2009_controlandwarm
X16S_291	1	0	0	1.91e-30	0	140	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys	Bacteria_Proteobacteria	2009_controlandwarm
X16S_2932	1	0	0	1.91e-30	0	139	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2943	1	0	0	1.91e-30	0	137	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Bacteria_Planctomycetes	2009_controlandwarm
X16S_2955	2	5	5	3.26e-22	0	8	0.632	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_2959	2	4	4	1.35e-21	0	10	0.447	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	Bacteria_Bacteroidetes	2009_controlandwarm
X16S_3039	1	0	0	1.91e-30	0	136	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2009_controlandwarm
X16S_306	1	0	0	3.38e-12	0	1	-0.949	0	Bacteria	Firmicutes	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Firmicutes	2009_controlandwarm
X16S_3117	1	0	0	1.91e-30	0	132	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia	Bacteria_Actinobacteria	2009_controlandwarm
X16S_3142	1	0	0	1.91e-30	0	131	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_3149	1	0	0	1.91e-30	0	130	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_3159	1	0	0	1.91e-30	0	128	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	Bacteria_Proteobacteria	2009_controlandwarm
X16S_3182	1	0	0	1.91e-30	0	127	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Zavarzinella	Bacteria_Planctomycetes	2009_controlandwarm
